Id,Class
25985,141
25986,355
25987,180
25988,423
25989,359
25990,156
25991,2
25992,152
25993,120
25994,136
25995,102
25996,132
25997,22
25998,222
25999,690
26000,303
26001,26
26002,879
26003,495
26004,498
26005,296
26006,381
26007,601
26008,217
26009,413
26010,785
26011,228
26012,176
26013,632
26014,120
26015,162
26016,699
26017,222
26018,367
26019,273
26020,298
26021,602
26022,206
26023,25
26024,112
26025,769
26026,381
26027,100
26028,35
26029,222
26030,125
26031,754
26032,221
26033,195
26034,221
26035,701
26036,405
26037,232
26038,172
26039,323
26040,125
26041,903
26042,312
26043,164
26044,155
26045,1
26046,125
26047,129
26048,27
26049,134
26050,180
26051,46
26052,303
26053,147
26054,136
26055,804
26056,212
26057,171
26058,548
26059,120
26060,11
26061,903
26062,183
26063,193
26064,120
26065,27
26066,107
26067,409
26068,378
26069,303
26070,497
26071,808
26072,261
26073,330
26074,226
26075,204
26076,193
26077,391
26078,219
26079,168
26080,381
26081,317
26082,258
26083,651
26084,306
26085,120
26086,1000
26087,690
26088,304
26089,367
26090,102
26091,1000
26092,349
26093,193
26094,375
26095,20
26096,524
26097,251
26098,223
26099,124
26100,11
26101,20
26102,192
26103,263
26104,365
26105,228
26106,103
26107,141
26108,119
26109,475
26110,370
26111,237
26112,221
26113,494
26114,527
26115,223
26116,344
26117,214
26118,342
26119,2
26120,344
26121,605
26122,175
26123,35
26124,567
26125,549
26126,341
26127,331
26128,147
26129,101
26130,519
26131,217
26132,318
26133,352
26134,367
26135,391
26136,190
26137,199
26138,577
26139,549
26140,549
26141,107
26142,548
26143,319
26144,104
26145,425
26146,313
26147,221
26148,824
26149,302
26150,266
26151,217
26152,174
26153,195
26154,223
26155,266
26156,190
26157,312
26158,926
26159,192
26160,217
26161,176
26162,562
26163,330
26164,162
26165,475
26166,105
26167,27
26168,187
26169,34
26170,549
26171,311
26172,158
26173,228
26174,816
26175,135
26176,306
26177,513
26178,11
26179,124
26180,138
26181,405
26182,101
26183,274
26184,201
26185,154
26186,135
26187,448
26188,290
26189,380
26190,147
26191,485
26192,286
26193,107
26194,175
26195,232
26196,225
26197,944
26198,380
26199,136
26200,42
26201,136
26202,232
26203,605
26204,769
26205,226
26206,226
26207,549
26208,409
26209,166
26210,297
26211,124
26212,217
26213,235
26214,405
26215,291
26216,821
26217,172
26218,675
26219,874
26220,367
26221,226
26222,48
26223,774
26224,296
26225,254
26226,10
26227,184
26228,885
26229,236
26230,228
26231,269
26232,400
26233,553
26234,192
26235,107
26236,16
26237,330
26238,342
26239,228
26240,163
26241,124
26242,237
26243,126
26244,199
26245,903
26246,944
26247,796
26248,234
26249,269
26250,903
26251,200
26252,365
26253,903
26254,303
26255,296
26256,273
26257,235
26258,177
26259,367
26260,173
26261,268
26262,357
26263,1000
26264,904
26265,356
26266,385
26267,329
26268,193
26269,13
26270,136
26271,153
26272,329
26273,703
26274,151
26275,156
26276,380
26277,322
26278,772
26279,195
26280,236
26281,578
26282,803
26283,164
26284,701
26285,355
26286,175
26287,317
26288,870
26289,480
26290,302
26291,331
26292,199
26293,612
26294,27
26295,784
26296,373
26297,223
26298,806
26299,120
26300,211
26301,354
26302,119
26303,206
26304,425
26305,136
26306,470
26307,266
26308,189
26309,306
26310,217
26311,25
26312,562
26313,345
26314,120
26315,232
26316,312
26317,1
26318,125
26319,804
26320,226
26321,136
26322,183
26323,330
26324,223
26325,297
26326,187
26327,120
26328,663
26329,35
26330,690
26331,101
26332,879
26333,578
26334,136
26335,296
26336,201
26337,46
26338,27
26339,425
26340,612
26341,10
26342,217
26343,943
26344,258
26345,769
26346,329
26347,120
26348,104
26349,190
26350,309
26351,549
26352,308
26353,243
26354,190
26355,66
26356,224
26357,348
26358,529
26359,352
26360,10
26361,226
26362,151
26363,237
26364,27
26365,296
26366,296
26367,226
26368,297
26369,269
26370,164
26371,195
26372,341
26373,228
26374,409
26375,306
26376,217
26377,192
26378,515
26379,26
26380,273
26381,20
26382,34
26383,201
26384,308
26385,22
26386,175
26387,242
26388,478
26389,120
26390,405
26391,125
26392,456
26393,400
26394,211
26395,221
26396,214
26397,225
26398,352
26399,97
26400,164
26401,226
26402,308
26403,330
26404,323
26405,438
26406,391
26407,340
26408,274
26409,355
26410,204
26411,400
26412,769
26413,901
26414,610
26415,22
26416,494
26417,120
26418,903
26419,943
26420,190
26421,136
26422,276
26423,220
26424,16
26425,903
26426,430
26427,403
26428,136
26429,153
26430,863
26431,190
26432,558
26433,119
26434,119
26435,189
26436,300
26437,175
26438,27
26439,107
26440,409
26441,106
26442,35
26443,195
26444,223
26445,308
26446,428
26447,154
26448,103
26449,107
26450,116
26451,193
26452,179
26453,303
26454,329
26455,774
26456,236
26457,273
26458,903
26459,159
26460,248
26461,397
26462,375
26463,420
26464,226
26465,236
26466,193
26467,501
26468,232
26469,113
26470,429
26471,267
26472,160
26473,291
26474,27
26475,211
26476,347
26477,345
26478,126
26479,874
26480,298
26481,234
26482,158
26483,367
26484,190
26485,261
26486,331
26487,437
26488,226
26489,331
26490,879
26491,425
26492,219
26493,101
26494,274
26495,126
26496,380
26497,380
26498,305
26499,232
26500,214
26501,232
26502,27
26503,331
26504,193
26505,769
26506,225
26507,268
26508,999
26509,120
26510,807
26511,193
26512,499
26513,769
26514,442
26515,312
26516,104
26517,958
26518,136
26519,35
26520,107
26521,200
26522,305
26523,34
26524,346
26525,107
26526,311
26527,248
26528,22
26529,48
26530,468
26531,221
26532,200
26533,228
26534,228
26535,101
26536,27
26537,531
26538,303
26539,234
26540,524
26541,348
26542,296
26543,150
26544,375
26545,549
26546,230
26547,274
26548,221
26549,543
26550,781
26551,150
26552,417
26553,59
26554,6
26555,145
26556,217
26557,165
26558,592
26559,302
26560,152
26561,175
26562,125
26563,181
26564,226
26565,226
26566,549
26567,180
26568,107
26569,214
26570,531
26571,193
26572,381
26573,227
26574,766
26575,226
26576,10
26577,774
26578,155
26579,198
26580,314
26581,223
26582,248
26583,119
26584,129
26585,380
26586,390
26587,226
26588,311
26589,530
26590,237
26591,152
26592,219
26593,578
26594,578
26595,176
26596,124
26597,355
26598,217
26599,314
26600,148
26601,903
26602,148
26603,107
26604,30
26605,485
26606,10
26607,129
26608,28
26609,226
26610,475
26611,513
26612,124
26613,262
26614,123
26615,240
26616,46
26617,12
26618,217
26619,212
26620,193
26621,107
26622,403
26623,119
26624,480
26625,898
26626,147
26627,193
26628,120
26629,319
26630,229
26631,221
26632,13
26633,101
26634,472
26635,164
26636,221
26637,146
26638,571
26639,119
26640,409
26641,206
26642,164
26643,32
26644,190
26645,176
26646,157
26647,549
26648,520
26649,999
26650,330
26651,129
26652,113
26653,332
26654,27
26655,301
26656,104
26657,327
26658,322
26659,232
26660,195
26661,784
26662,549
26663,129
26664,195
26665,546
26666,221
26667,219
26668,232
26669,261
26670,319
26671,148
26672,255
26673,221
26674,330
26675,244
26676,102
26677,161
26678,124
26679,367
26680,185
26681,302
26682,302
26683,237
26684,816
26685,237
26686,107
26687,903
26688,879
26689,605
26690,226
26691,46
26692,331
26693,351
26694,194
26695,12
26696,380
26697,999
26698,578
26699,27
26700,224
26701,699
26702,381
26703,206
26704,226
26705,397
26706,367
26707,124
26708,226
26709,379
26710,139
26711,391
26712,120
26713,314
26714,879
26715,22
26716,228
26717,273
26718,473
26719,158
26720,327
26721,355
26722,774
26723,114
26724,16
26725,554
26726,549
26727,319
26728,200
26729,774
26730,104
26731,107
26732,302
26733,22
26734,102
26735,949
26736,248
26737,10
26738,573
26739,344
26740,16
26741,330
26742,647
26743,330
26744,330
26745,319
26746,183
26747,302
26748,784
26749,330
26750,549
26751,104
26752,217
26753,222
26754,212
26755,35
26756,480
26757,268
26758,903
26759,195
26760,232
26761,324
26762,298
26763,690
26764,219
26765,148
26766,544
26767,529
26768,210
26769,221
26770,259
26771,891
26772,102
26773,336
26774,298
26775,190
26776,894
26777,221
26778,120
26779,273
26780,267
26781,318
26782,185
26783,549
26784,549
26785,549
26786,125
26787,638
26788,107
26789,342
26790,176
26791,335
26792,107
26793,311
26794,443
26795,336
26796,816
26797,10
26798,578
26799,237
26800,217
26801,832
26802,34
26803,204
26804,581
26805,123
26806,131
26807,943
26808,163
26809,311
26810,100
26811,397
26812,501
26813,125
26814,152
26815,221
26816,14
26817,225
26818,318
26819,175
26820,522
26821,102
26822,168
26823,302
26824,405
26825,150
26826,136
26827,903
26828,298
26829,451
26830,480
26831,192
26832,354
26833,152
26834,132
26835,999
26836,403
26837,624
26838,164
26839,473
26840,446
26841,102
26842,317
26843,485
26844,499
26845,941
26846,224
26847,384
26848,769
26849,219
26850,302
26851,22
26852,102
26853,125
26854,381
26855,133
26856,13
26857,549
26858,313
26859,350
26860,107
26861,337
26862,903
26863,322
26864,302
26865,380
26866,319
26867,600
26868,232
26869,299
26870,148
26871,310
26872,217
26873,274
26874,27
26875,12
26876,193
26877,178
26878,769
26879,274
26880,769
26881,226
26882,581
26883,145
26884,228
26885,317
26886,339
26887,263
26888,20
26889,381
26890,186
26891,276
26892,500
26893,297
26894,549
26895,217
26896,546
26897,204
26898,220
26899,301
26900,120
26901,293
26902,102
26903,228
26904,510
26905,301
26906,523
26907,157
26908,223
26909,237
26910,107
26911,391
26912,769
26913,237
26914,27
26915,509
26916,22
26917,238
26918,124
26919,228
26920,221
26921,353
26922,107
26923,193
26924,12
26925,221
26926,124
26927,381
26928,309
26929,244
26930,592
26931,217
26932,330
26933,314
26934,35
26935,483
26936,816
26937,139
26938,397
26939,258
26940,34
26941,305
26942,46
26943,107
26944,367
26945,341
26946,438
26947,769
26948,355
26949,339
26950,120
26951,330
26952,503
26953,186
26954,385
26955,269
26956,269
26957,443
26958,195
26959,232
26960,232
26961,1000
26962,58
26963,172
26964,212
26965,526
26966,503
26967,268
26968,421
26969,413
26970,232
26971,180
26972,527
26973,335
26974,549
26975,116
26976,232
26977,248
26978,176
26979,288
26980,578
26981,258
26982,108
26983,217
26984,159
26985,144
26986,46
26987,13
26988,488
26989,772
26990,827
26991,157
26992,232
26993,355
26994,518
26995,438
26996,258
26997,219
26998,102
26999,283
27000,121
27001,22
27002,235
27003,429
27004,250
27005,106
27006,167
27007,247
27008,108
27009,23
27010,104
27011,13
27012,874
27013,293
27014,123
27015,217
27016,241
27017,225
27018,488
27019,488
27020,247
27021,384
27022,774
27023,308
27024,228
27025,514
27026,334
27027,605
27028,870
27029,195
27030,405
27031,632
27032,124
27033,903
27034,269
27035,120
27036,159
27037,316
27038,270
27039,552
27040,107
27041,302
27042,816
27043,136
27044,124
27045,690
27046,153
27047,331
27048,318
27049,232
27050,217
27051,46
27052,20
27053,549
27054,371
27055,507
27056,359
27057,503
27058,97
27059,413
27060,219
27061,581
27062,11
27063,1000
27064,153
27065,217
27066,683
27067,455
27068,774
27069,104
27070,234
27071,291
27072,193
27073,195
27074,258
27075,327
27076,102
27077,268
27078,107
27079,765
27080,351
27081,311
27082,222
27083,397
27084,277
27085,223
27086,228
27087,194
27088,188
27089,629
27090,592
27091,129
27092,236
27093,903
27094,381
27095,167
27096,126
27097,302
27098,471
27099,136
27100,523
27101,330
27102,549
27103,222
27104,217
27105,818
27106,549
27107,903
27108,29
27109,592
27110,519
27111,490
27112,184
27113,355
27114,130
27115,125
27116,328
27117,138
27118,112
27119,195
27120,274
27121,330
27122,769
27123,769
27124,397
27125,592
27126,925
27127,217
27128,232
27129,184
27130,296
27131,163
27132,223
27133,206
27134,126
27135,353
27136,122
27137,241
27138,229
27139,35
27140,317
27141,352
27142,592
27143,27
27144,129
27145,903
27146,206
27147,605
27148,164
27149,195
27150,903
27151,136
27152,281
27153,281
27154,228
27155,212
27156,211
27157,388
27158,397
27159,175
27160,380
27161,175
27162,305
27163,393
27164,323
27165,302
27166,34
27167,274
27168,175
27169,339
27170,152
27171,119
27172,331
27173,999
27174,302
27175,269
27176,690
27177,16
27178,403
27179,628
27180,190
27181,316
27182,903
27183,1000
27184,140
27185,125
27186,124
27187,46
27188,107
27189,287
27190,225
27191,772
27192,519
27193,267
27194,226
27195,270
27196,359
27197,234
27198,319
27199,440
27200,10
27201,273
27202,194
27203,1
27204,221
27205,254
27206,498
27207,330
27208,109
27209,480
27210,217
27211,827
27212,275
27213,239
27214,153
27215,34
27216,217
27217,363
27218,153
27219,994
27220,375
27221,237
27222,165
27223,217
27224,107
27225,784
27226,125
27227,107
27228,154
27229,319
27230,236
27231,304
27232,361
27233,145
27234,438
27235,222
27236,27
27237,221
27238,199
27239,22
27240,226
27241,124
27242,233
27243,175
27244,635
27245,336
27246,769
27247,387
27248,346
27249,217
27250,690
27251,345
27252,944
27253,769
27254,116
27255,157
27256,342
27257,405
27258,119
27259,16
27260,298
27261,554
27262,903
27263,342
27264,803
27265,381
27266,241
27267,217
27268,127
27269,217
27270,949
27271,522
27272,123
27273,903
27274,874
27275,311
27276,175
27277,405
27278,225
27279,120
27280,342
27281,383
27282,394
27283,549
27284,903
27285,468
27286,685
27287,143
27288,362
27289,562
27290,269
27291,220
27292,120
27293,397
27294,147
27295,426
27296,199
27297,344
27298,480
27299,148
27300,330
27301,513
27302,405
27303,274
27304,344
27305,270
27306,182
27307,147
27308,120
27309,554
27310,2
27311,164
27312,124
27313,296
27314,798
27315,515
27316,481
27317,158
27318,911
27319,191
27320,175
27321,330
27322,543
27323,273
27324,34
27325,219
27326,147
27327,405
27328,318
27329,151
27330,232
27331,342
27332,325
27333,174
27334,409
27335,774
27336,215
27337,331
27338,766
27339,241
27340,738
27341,188
27342,107
27343,903
27344,183
27345,319
27346,119
27347,421
27348,302
27349,334
27350,330
27351,192
27352,517
27353,195
27354,319
27355,16
27356,192
27357,501
27358,22
27359,302
27360,13
27361,421
27362,175
27363,405
27364,527
27365,386
27366,228
27367,642
27368,107
27369,247
27370,425
27371,107
27372,108
27373,233
27374,190
27375,304
27376,918
27377,102
27378,409
27379,348
27380,690
27381,595
27382,34
27383,20
27384,513
27385,175
27386,774
27387,306
27388,10
27389,219
27390,248
27391,152
27392,154
27393,336
27394,308
27395,549
27396,193
27397,119
27398,217
27399,190
27400,212
27401,139
27402,318
27403,335
27404,230
27405,443
27406,10
27407,400
27408,107
27409,316
27410,381
27411,157
27412,301
27413,367
27414,107
27415,190
27416,531
27417,129
27418,209
27419,331
27420,609
27421,221
27422,175
27423,549
27424,147
27425,32
27426,1000
27427,292
27428,304
27429,288
27430,319
27431,226
27432,803
27433,774
27434,159
27435,190
27436,174
27437,10
27438,178
27439,663
27440,178
27441,232
27442,134
27443,380
27444,334
27445,330
27446,244
27447,268
27448,769
27449,221
27450,314
27451,772
27452,501
27453,1000
27454,190
27455,136
27456,774
27457,119
27458,874
27459,577
27460,124
27461,549
27462,217
27463,248
27464,119
27465,16
27466,206
27467,29
27468,578
27469,273
27470,175
27471,330
27472,245
27473,267
27474,135
27475,193
27476,27
27477,238
27478,298
27479,35
27480,344
27481,121
27482,774
27483,300
27484,248
27485,333
27486,125
27487,136
27488,385
27489,535
27490,234
27491,195
27492,331
27493,168
27494,234
27495,298
27496,219
27497,318
27498,571
27499,784
27500,346
27501,237
27502,107
27503,120
27504,572
27505,302
27506,123
27507,283
27508,355
27509,219
27510,766
27511,232
27512,199
27513,163
27514,174
27515,874
27516,816
27517,232
27518,22
27519,22
27520,732
27521,156
27522,273
27523,546
27524,147
27525,451
27526,234
27527,121
27528,370
27529,20
27530,267
27531,102
27532,136
27533,330
27534,10
27535,193
27536,164
27537,922
27538,680
27539,656
27540,180
27541,454
27542,226
27543,242
27544,22
27545,311
27546,330
27547,195
27548,155
27549,339
27550,314
27551,347
27552,475
27553,391
27554,258
27555,330
27556,298
27557,145
27558,170
27559,397
27560,769
27561,749
27562,184
27563,300
27564,869
27565,22
27566,370
27567,522
27568,274
27569,153
27570,333
27571,136
27572,749
27573,381
27574,193
27575,711
27576,560
27577,234
27578,774
27579,554
27580,260
27581,210
27582,232
27583,2
27584,378
27585,166
27586,204
27587,355
27588,219
27589,222
27590,381
27591,228
27592,443
27593,370
27594,403
27595,107
27596,311
27597,774
27598,455
27599,177
27600,961
27601,256
27602,255
27603,323
27604,221
27605,690
27606,329
27607,261
27608,35
27609,232
27610,999
27611,219
27612,111
27613,330
27614,766
27615,136
27616,265
27617,319
27618,330
27619,236
27620,309
27621,153
27622,1
27623,288
27624,331
27625,832
27626,135
27627,222
27628,832
27629,525
27630,302
27631,159
27632,296
27633,232
27634,226
27635,562
27636,217
27637,232
27638,1000
27639,223
27640,409
27641,405
27642,10
27643,518
27644,774
27645,322
27646,199
27647,117
27648,405
27649,167
27650,874
27651,248
27652,774
27653,259
27654,1000
27655,27
27656,107
27657,226
27658,391
27659,10
27660,470
27661,217
27662,131
27663,232
27664,217
27665,35
27666,470
27667,258
27668,549
27669,763
27670,226
27671,518
27672,388
27673,190
27674,409
27675,766
27676,120
27677,397
27678,175
27679,549
27680,195
27681,126
27682,1
27683,120
27684,125
27685,293
27686,903
27687,557
27688,248
27689,380
27690,557
27691,381
27692,344
27693,297
27694,391
27695,10
27696,549
27697,443
27698,34
27699,385
27700,816
27701,769
27702,217
27703,873
27704,523
27705,732
27706,1000
27707,219
27708,278
27709,35
27710,1000
27711,659
27712,318
27713,421
27714,221
27715,24
27716,269
27717,816
27718,774
27719,769
27720,334
27721,816
27722,1
27723,324
27724,903
27725,16
27726,402
27727,232
27728,193
27729,131
27730,146
27731,546
27732,587
27733,154
27734,543
27735,110
27736,10
27737,232
27738,217
27739,319
27740,158
27741,175
27742,832
27743,409
27744,347
27745,107
27746,330
27747,391
27748,35
27749,148
27750,379
27751,405
27752,364
27753,421
27754,832
27755,120
27756,120
27757,228
27758,200
27759,217
27760,248
27761,816
27762,125
27763,903
27764,549
27765,178
27766,266
27767,219
27768,344
27769,803
27770,195
27771,120
27772,774
27773,298
27774,119
27775,106
27776,903
27777,34
27778,298
27779,302
27780,10
27781,175
27782,125
27783,118
27784,305
27785,170
27786,35
27787,107
27788,147
27789,204
27790,217
27791,220
27792,232
27793,120
27794,101
27795,298
27796,101
27797,330
27798,274
27799,531
27800,234
27801,413
27802,379
27803,192
27804,287
27805,361
27806,226
27807,118
27808,22
27809,120
27810,303
27811,766
27812,112
27813,107
27814,592
27815,27
27816,10
27817,522
27818,120
27819,816
27820,226
27821,769
27822,13
27823,269
27824,330
27825,832
27826,237
27827,257
27828,766
27829,217
27830,197
27831,217
27832,810
27833,191
27834,174
27835,120
27836,769
27837,417
27838,120
27839,136
27840,339
27841,241
27842,10
27843,193
27844,220
27845,217
27846,169
27847,102
27848,226
27849,302
27850,152
27851,903
27852,318
27853,387
27854,174
27855,367
27856,178
27857,409
27858,391
27859,190
27860,155
27861,769
27862,769
27863,34
27864,166
27865,221
27866,213
27867,226
27868,107
27869,1000
27870,145
27871,226
27872,120
27873,226
27874,330
27875,314
27876,21
27877,27
27878,147
27879,35
27880,113
27881,306
27882,232
27883,140
27884,136
27885,35
27886,391
27887,107
27888,199
27889,226
27890,385
27891,140
27892,501
27893,129
27894,466
27895,1000
27896,903
27897,232
27898,336
27899,236
27900,22
27901,238
27902,33
27903,148
27904,125
27905,269
27906,269
27907,129
27908,769
27909,849
27910,319
27911,140
27912,124
27913,217
27914,605
27915,1000
27916,209
27917,573
27918,397
27919,136
27920,690
27921,241
27922,592
27923,457
27924,573
27925,392
27926,124
27927,311
27928,333
27929,269
27930,549
27931,400
27932,232
27933,107
27934,175
27935,300
27936,180
27937,558
27938,903
27939,339
27940,123
27941,297
27942,234
27943,273
27944,221
27945,219
27946,536
27947,772
27948,167
27949,328
27950,102
27951,15
27952,263
27953,405
27954,578
27955,217
27956,344
27957,219
27958,226
27959,234
27960,558
27961,269
27962,297
27963,546
27964,113
27965,903
27966,549
27967,384
27968,297
27969,46
27970,142
27971,206
27972,102
27973,547
27974,193
27975,814
27976,180
27977,142
27978,784
27979,261
27980,438
27981,258
27982,670
27983,120
27984,318
27985,259
27986,236
27987,314
27988,337
27989,102
27990,175
27991,790
27992,303
27993,425
27994,102
27995,241
27996,367
27997,367
27998,350
27999,701
28000,317
28001,549
28002,903
28003,222
28004,370
28005,774
28006,153
28007,475
28008,270
28009,587
28010,129
28011,107
28012,217
28013,297
28014,352
28015,228
28016,124
28017,175
28018,367
28019,181
28020,222
28021,108
28022,136
28023,217
28024,319
28025,992
28026,2
28027,879
28028,1000
28029,219
28030,330
28031,384
28032,903
28033,1000
28034,269
28035,226
28036,257
28037,586
28038,1000
28039,136
28040,228
28041,217
28042,16
28043,522
28044,291
28045,107
28046,331
28047,769
28048,567
28049,22
28050,226
28051,234
28052,107
28053,219
28054,365
28055,475
28056,228
28057,543
28058,107
28059,101
28060,330
28061,236
28062,903
28063,772
28064,102
28065,164
28066,287
28067,217
28068,334
28069,774
28070,344
28071,256
28072,297
28073,596
28074,807
28075,232
28076,275
28077,107
28078,344
28079,180
28080,356
28081,201
28082,391
28083,323
28084,765
28085,646
28086,342
28087,172
28088,232
28089,307
28090,853
28091,175
28092,129
28093,943
28094,17
28095,732
28096,298
28097,549
28098,445
28099,107
28100,127
28101,120
28102,468
28103,261
28104,297
28105,497
28106,199
28107,154
28108,334
28109,226
28110,269
28111,232
28112,24
28113,155
28114,769
28115,221
28116,190
28117,121
28118,874
28119,296
28120,102
28121,1000
28122,175
28123,344
28124,297
28125,270
28126,204
28127,305
28128,769
28129,10
28130,124
28131,129
28132,546
28133,142
28134,314
28135,413
28136,102
28137,251
28138,226
28139,73
28140,125
28141,102
28142,190
28143,206
28144,189
28145,769
28146,302
28147,14
28148,879
28149,543
28150,206
28151,1
28152,22
28153,205
28154,522
28155,107
28156,300
28157,223
28158,157
28159,497
28160,25
28161,332
28162,473
28163,769
28164,475
28165,732
28166,832
28167,159
28168,228
28169,612
28170,120
28171,999
28172,903
28173,140
28174,544
28175,27
28176,112
28177,769
28178,330
28179,107
28180,443
28181,832
28182,769
28183,302
28184,393
28185,567
28186,554
28187,217
28188,10
28189,681
28190,232
28191,107
28192,504
28193,219
28194,156
28195,22
28196,107
28197,273
28198,293
28199,750
28200,241
28201,549
28202,475
28203,107
28204,832
28205,107
28206,102
28207,311
28208,397
28209,732
28210,298
28211,27
28212,769
28213,339
28214,107
28215,523
28216,269
28217,317
28218,306
28219,267
28220,351
28221,156
28222,110
28223,226
28224,175
28225,515
28226,465
28227,195
28228,438
28229,274
28230,381
28231,554
28232,269
28233,293
28234,34
28235,413
28236,332
28237,35
28238,101
28239,391
28240,215
28241,136
28242,302
28243,120
28244,139
28245,821
28246,275
28247,136
28248,523
28249,180
28250,549
28251,769
28252,690
28253,221
28254,113
28255,832
28256,200
28257,196
28258,219
28259,293
28260,159
28261,238
28262,143
28263,312
28264,325
28265,380
28266,774
28267,502
28268,605
28269,194
28270,356
28271,190
28272,27
28273,193
28274,148
28275,347
28276,175
28277,140
28278,27
28279,140
28280,236
28281,106
28282,999
28283,237
28284,130
28285,262
28286,315
28287,125
28288,16
28289,125
28290,107
28291,391
28292,344
28293,34
28294,370
28295,248
28296,234
28297,217
28298,312
28299,405
28300,155
28301,485
28302,217
28303,175
28304,108
28305,605
28306,391
28307,22
28308,319
28309,311
28310,497
28311,269
28312,339
28313,796
28314,296
28315,116
28316,287
28317,519
28318,226
28319,228
28320,870
28321,296
28322,302
28323,518
28324,924
28325,107
28326,107
28327,549
28328,605
28329,904
28330,440
28331,298
28332,306
28333,147
28334,143
28335,107
28336,535
28337,155
28338,34
28339,193
28340,120
28341,10
28342,549
28343,302
28344,241
28345,164
28346,221
28347,266
28348,523
28349,311
28350,302
28351,318
28352,124
28353,119
28354,1000
28355,269
28356,480
28357,167
28358,226
28359,903
28360,228
28361,468
28362,269
28363,532
28364,124
28365,200
28366,803
28367,319
28368,465
28369,46
28370,124
28371,217
28372,158
28373,14
28374,492
28375,215
28376,136
28377,221
28378,190
28379,220
28380,153
28381,601
28382,355
28383,173
28384,269
28385,379
28386,232
28387,107
28388,344
28389,999
28390,317
28391,381
28392,147
28393,1
28394,404
28395,221
28396,204
28397,334
28398,763
28399,330
28400,180
28401,549
28402,228
28403,139
28404,415
28405,816
28406,769
28407,578
28408,381
28409,195
28410,222
28411,1000
28412,131
28413,124
28414,332
28415,189
28416,324
28417,769
28418,24
28419,832
28420,651
28421,228
28422,237
28423,183
28424,183
28425,46
28426,690
28427,308
28428,610
28429,261
28430,230
28431,145
28432,119
28433,251
28434,27
28435,217
28436,832
28437,870
28438,340
28439,27
28440,904
28441,22
28442,592
28443,107
28444,347
28445,221
28446,298
28447,120
28448,136
28449,107
28450,520
28451,164
28452,259
28453,903
28454,129
28455,339
28456,281
28457,214
28458,352
28459,228
28460,209
28461,136
28462,302
28463,107
28464,769
28465,221
28466,528
28467,102
28468,145
28469,605
28470,32
28471,400
28472,103
28473,234
28474,159
28475,27
28476,236
28477,488
28478,694
28479,102
28480,252
28481,716
28482,206
28483,79
28484,769
28485,339
28486,573
28487,228
28488,903
28489,124
28490,221
28491,769
28492,226
28493,164
28494,297
28495,323
28496,232
28497,390
28498,357
28499,237
28500,557
28501,501
28502,903
28503,531
28504,175
28505,193
28506,136
28507,343
28508,262
28509,769
28510,270
28511,236
28512,333
28513,308
28514,204
28515,120
28516,294
28517,129
28518,367
28519,273
28520,381
28521,387
28522,221
28523,306
28524,769
28525,226
28526,332
28527,380
28528,383
28529,318
28530,1
28531,13
28532,387
28533,523
28534,226
28535,164
28536,903
28537,501
28538,350
28539,273
28540,11
28541,307
28542,549
28543,220
28544,107
28545,355
28546,503
28547,109
28548,381
28549,303
28550,237
28551,308
28552,814
28553,164
28554,10
28555,454
28556,220
28557,537
28558,303
28559,965
28560,116
28561,219
28562,832
28563,1
28564,266
28565,903
28566,204
28567,383
28568,310
28569,255
28570,190
28571,548
28572,274
28573,180
28574,168
28575,312
28576,156
28577,195
28578,230
28579,219
28580,224
28581,226
28582,342
28583,219
28584,331
28585,180
28586,217
28587,145
28588,22
28589,239
28590,190
28591,223
28592,413
28593,367
28594,178
28595,397
28596,52
28597,999
28598,546
28599,219
28600,903
28601,270
28602,490
28603,308
28604,298
28605,227
28606,445
28607,605
28608,226
28609,107
28610,141
28611,226
28612,605
28613,22
28614,226
28615,515
28616,842
28617,147
28618,223
28619,51
28620,390
28621,568
28622,354
28623,136
28624,622
28625,903
28626,102
28627,245
28628,116
28629,243
28630,302
28631,136
28632,151
28633,180
28634,832
28635,154
28636,291
28637,319
28638,228
28639,51
28640,190
28641,10
28642,237
28643,549
28644,232
28645,784
28646,319
28647,274
28648,397
28649,546
28650,446
28651,248
28652,226
28653,126
28654,145
28655,578
28656,489
28657,690
28658,334
28659,562
28660,497
28661,319
28662,306
28663,482
28664,543
28665,129
28666,34
28667,217
28668,35
28669,234
28670,124
28671,381
28672,269
28673,549
28674,380
28675,330
28676,769
28677,549
28678,234
28679,182
28680,24
28681,138
28682,107
28683,130
28684,118
28685,769
28686,219
28687,136
28688,190
28689,148
28690,136
28691,10
28692,27
28693,25
28694,351
28695,342
28696,221
28697,491
28698,221
28699,127
28700,803
28701,102
28702,26
28703,578
28704,523
28705,217
28706,194
28707,577
28708,319
28709,217
28710,273
28711,297
28712,440
28713,182
28714,605
28715,119
28716,102
28717,651
28718,270
28719,549
28720,28
28721,107
28722,153
28723,107
28724,302
28725,319
28726,519
28727,232
28728,136
28729,258
28730,248
28731,312
28732,220
28733,107
28734,136
28735,22
28736,330
28737,305
28738,562
28739,128
28740,153
28741,162
28742,371
28743,344
28744,1
28745,153
28746,298
28747,158
28748,204
28749,195
28750,192
28751,262
28752,379
28753,566
28754,350
28755,224
28756,531
28757,318
28758,107
28759,549
28760,124
28761,172
28762,405
28763,343
28764,296
28765,119
28766,159
28767,766
28768,881
28769,769
28770,190
28771,155
28772,337
28773,113
28774,219
28775,501
28776,549
28777,821
28778,16
